Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Motobomba de agua,si,CUMPLE,"6/5/2024, 11:44:50","0,0294117647",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Suministro eléctrico,si,CUMPLE,"6/5/2024, 11:44:56","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Fuga de gas propano  ,si,CUMPLE,"6/5/2024, 11:45:02","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Válvulas y cheques,si,CUMPLE,"6/5/2024, 11:45:07","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Ruido vibración  y calentamiento motores,si,CUMPLE,"6/5/2024, 11:45:13","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Válvulas de vapor,si,CUMPLE,"6/5/2024, 11:45:20","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Tablero eléctrico,si,CUMPLE,"6/5/2024, 11:45:25","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Visores nivel de agua caldera y tanque condensado,si,CUMPLE,"6/5/2024, 11:45:31","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Sensores y microswicth,si,CUMPLE,"6/5/2024, 11:45:39","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Motor principal,si,CUMPLE,"6/5/2024, 11:45:47","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Tapas y empaques,si,CUMPLE,"6/5/2024, 11:45:53","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Programador electrónico,si,CUMPLE,"6/5/2024, 11:45:58","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Manómetros y control temperatura,si,CUMPLE,"6/5/2024, 11:46:03","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Estructura caldera,si,CUMPLE,"6/5/2024, 11:46:08","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Motobomba de adhitivos,si,CUMPLE,"6/5/2024, 11:46:13","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Electroválvulas,si,CUMPLE,"6/5/2024, 11:46:18","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Nivel tanque de gas propano,si,CUMPLE,"6/5/2024, 11:46:23","0,0294117647",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Nivel de aceite,si,CUMPLE,"10/5/2024, 8:43:26","0,0384615385",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,"Fugas de agua, amoniaco",si,CUMPLE,"10/5/2024, 8:43:31","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Presión de succión,si,CUMPLE,"10/5/2024, 8:43:39","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Nivel de amoniaco  ,si,CUMPLE,"10/5/2024, 8:43:46","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Controladores penn,si,CUMPLE,"10/5/2024, 8:43:48","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Ruido vibración  y calentamiento motores,si,CUMPLE,"10/5/2024, 8:43:54","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Temperatura de aceite,si,CUMPLE,"10/5/2024, 8:43:58","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Motobomba y presión de agua,si,CUMPLE,"10/5/2024, 8:44:01","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Tablero eléctrico,si,CUMPLE,"10/5/2024, 8:44:06","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio, Guardas de protección,si,CUMPLE,"10/5/2024, 8:44:08","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Estructura de los equipos,si,CUMPLE,"10/5/2024, 8:44:13","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Estado de válvulas,si,CUMPLE,"10/5/2024, 8:44:16","0,0384615385",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Instrumentos de medida,si,CUMPLE,"10/5/2024, 8:44:19","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Nivel de aceite,si,CUMPLE,"6/5/2024, 11:46:28","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,"Fugas de agua, amoniaco",si,CUMPLE,"6/5/2024, 11:46:35","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Presión de succión,si,CUMPLE,"6/5/2024, 11:46:41","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Nivel de amoniaco  ,si,CUMPLE,"6/5/2024, 11:46:47","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Controladores penn,si,CUMPLE,"6/5/2024, 11:46:53","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Ruido vibración  y calentamiento motores,si,CUMPLE,"6/5/2024, 11:47:11","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Temperatura de aceite,si,CUMPLE,"6/5/2024, 11:47:28","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Motobomba y presión de agua,si,CUMPLE,"6/5/2024, 11:47:35","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Tablero eléctrico,si,CUMPLE,"6/5/2024, 11:47:50","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio, Guardas de protección,si,CUMPLE,"6/5/2024, 11:48:01","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Estructura de los equipos,si,CUMPLE,"6/5/2024, 11:48:09","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Estado de válvulas,si,CUMPLE,"6/5/2024, 11:48:14","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13337352,Inspeccion semanal copresor refrigeracio,Instrumentos de medida,si,CUMPLE,"6/5/2024, 11:48:23","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Nivel de aceite,si,CUMPLE,"11/5/2024, 8:59:31","0,0384615385",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,"Fugas de agua, amoniaco",si,CUMPLE,"11/5/2024, 8:59:36","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Presión de succión,si,CUMPLE,"11/5/2024, 8:59:40","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Nivel de amoniaco  ,si,CUMPLE,"11/5/2024, 8:59:45","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Controladores penn,si,CUMPLE,"11/5/2024, 8:59:49","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Ruido vibración  y calentamiento motores,si,CUMPLE,"11/5/2024, 8:59:53","0,0384615385",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Temperatura de aceite,si,CUMPLE,"11/5/2024, 8:59:59","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Motobomba y presión de agua,si,CUMPLE,"11/5/2024, 9:00:04","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Tablero eléctrico,si,CUMPLE,"11/5/2024, 9:00:10","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio, Guardas de protección,si,CUMPLE,"11/5/2024, 9:00:14","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Estructura de los equipos,si,CUMPLE,"11/5/2024, 9:00:22","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Estado de válvulas,si,CUMPLE,"11/5/2024, 9:00:32","0,0384615385",,,,,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Instrumentos de medida,si,CUMPLE,"11/5/2024, 9:00:27","0,0384615385",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Niveles proporcionador,si,CUMPLE,"6/5/2024, 11:45:23","0,0555555556",si,si,si,si,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,"Fuga de agua, aire, Co2, amoniaco",si,CUMPLE,"6/5/2024, 11:45:45","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Bombas de agua y mezcla,si,CUMPLE,"6/5/2024, 11:46:05","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Válvulas reguladora de Co2  ,si,CUMPLE,"6/5/2024, 11:46:25","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Válvulas PM,si,CUMPLE,"6/5/2024, 11:46:46","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Ruido vibración  y calentamiento motores,si,CUMPLE,"6/5/2024, 11:47:14","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Válvulas Skayner,si,CUMPLE,"6/5/2024, 11:47:36","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Tablero eléctrico,si,CUMPLE,"6/5/2024, 11:47:57","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Taylor,si,CUMPLE,"6/5/2024, 11:48:15","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Sparguer ,si,CUMPLE,"6/5/2024, 11:48:49","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Vedantes,si,CUMPLE,"6/5/2024, 11:49:04","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Válvulas reguladoras de aire,si,CUMPLE,"6/5/2024, 11:49:20","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Niveles de los tanques pre y carbonatador,si,CUMPLE,"6/5/2024, 11:50:17","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Manómetros y control temperatura,si,CUMPLE,"6/5/2024, 11:50:27","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,"Nivel de los tanques de agua, jarabe y mezcla.",si,CUMPLE,"6/5/2024, 11:50:37","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Válvulas de producto,si,CUMPLE,"6/5/2024, 11:50:48","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Estructura del equipo,si,CUMPLE,"6/5/2024, 11:50:56","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Purga de amoniaco,si,CUMPLE,"6/5/2024, 11:51:14","0,0555555556",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Canastas y bolsillos,si,CUMPLE,"6/5/2024, 11:52:55","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Guías de cargue y descargue,si,CUMPLE,"6/5/2024, 11:53:17","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Presiones motobombas de agua y soda caustica,si,CUMPLE,"6/5/2024, 11:53:30","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Trampas de vapor,si,CUMPLE,"6/5/2024, 11:53:56","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Centrado boquillas de enjuague y soda,si,CUMPLE,"6/5/2024, 11:54:17","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Insertos en las levas de descarga,si,CUMPLE,"6/5/2024, 11:54:36","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Llovizna de envase,si,CUMPLE,"6/5/2024, 11:55:06","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Tablero eléctrico,si,CUMPLE,"6/5/2024, 11:55:30","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Motobomba sistema hidráulico,si,CUMPLE,"6/5/2024, 11:55:50","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Fuga de aire agua aceite y vapor,si,CUMPLE,"6/5/2024, 11:56:15","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Cadenas de transmisión,si,CUMPLE,"6/5/2024, 11:56:39","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Estructura ,si,CUMPLE,"6/5/2024, 11:56:51","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Niveles de los tanques,si,CUMPLE,"6/5/2024, 11:57:09","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Control de temperatura,si,CUMPLE,"6/5/2024, 11:57:25","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Sistema de adhitivos agua lavadora,si,CUMPLE,"6/5/2024, 11:58:39","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Cadenas transportadores,si,CUMPLE,"6/5/2024, 11:58:53","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Serpentines ,si,CUMPLE,"6/5/2024, 11:59:07","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",508164,LAVADORA DE BOTELLAS,13346299,Inspección Semanal Lavadora de Botellas,Válvula principal de vapor,si,CUMPLE,"6/5/2024, 11:59:27","0,0833333333",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Pistones elevadores,si,CUMPLE,"6/5/2024, 12:03:48","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,"Fuga de agua, aire y producto, ",si,CUMPLE,"6/5/2024, 12:04:10","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Niveles de aceite,si,CUMPLE,"6/5/2024, 12:04:30","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,"Ruido, vibración y calentamiento motores  ",si,CUMPLE,"6/5/2024, 12:04:57","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Válvulas roncadoras,si,CUMPLE,"6/5/2024, 12:05:17","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Instrumentos de medición,si,CUMPLE,"6/5/2024, 12:05:39","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Válvulas de llenado,si,CUMPLE,"6/5/2024, 12:05:59","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Coronado y nivel de llenado,si,CUMPLE,"6/5/2024, 12:06:20","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Tolva tapa corona y rosca,si,CUMPLE,"6/5/2024, 12:06:45","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer, Abridor y cerrador de válvulas,si,CUMPLE,"6/5/2024, 12:07:05","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Sistema de semillenado,si,CUMPLE,"6/5/2024, 12:07:37","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,"Sensores, microswiches y Fotoceldas ",si,CUMPLE,"6/5/2024, 12:07:52","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Válvulas de agua y producto,si,CUMPLE,"6/5/2024, 12:08:06","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Tablero eléctrico,si,CUMPLE,"6/5/2024, 12:08:32","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Nivel del bold,si,CUMPLE,"6/5/2024, 12:08:56","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Elevador de tapas,si,CUMPLE,"6/5/2024, 12:09:17","0,0526315789",,,,,si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,Estructura del equipo,si,CUMPLE,"6/5/2024, 12:09:29","0,0526315789",,,,,si,.,.,CUMPLE
