Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,INSTRUMENTACIÓN GENERAL,si,CUMPLE,"18/5/2024, 6:45:34","0,0111111111",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,ESTADO DE BOMBAS,si,Se presenta fuga en casi todas las bombas del pasteurizador pendiente intervención en mantenimiento tetra pak ,,"0,0111111111",si,si,si,si,si,ANDRES FELIPE MARTINEZ PAMPLONA ,Cesar Augusto Galeano Gil,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/74IFmdULXXLcLCso9KWr/pub/kPm5ZEdhIL263V06ltpe.jpg
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,ESTADO DE VÁLVULAS,si,Varias valvulas se encuentran directas o no funcionan correctamente pendiente intervención mantenimiento tetra pak,,"0,0111111111",si,si,si,si,si,ANDRES FELIPE MARTINEZ PAMPLONA ,Cesar Augusto Galeano Gil,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/74IFmdULXXLcLCso9KWr/pub/zUayB8voV8LtMDHY3TUc.jpg
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,VARIADORES,si,CUMPLE,"18/5/2024, 6:51:42","0,0111111111",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,ESTADO DE TUBERÍAS,si,Tubería de dosificar químicos se encuentra rota se requiere intervención en mantenimiento tetra,,"0,0111111111",si,si,si,si,si,ANDRES FELIPE MARTINEZ PAMPLONA ,Cesar Augusto Galeano Gil,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/74IFmdULXXLcLCso9KWr/pub/sIULcLvy9C21MlyR9emj.jpg
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,SISTEMA NEUMÁTICO,si,CUMPLE,"18/5/2024, 6:53:23","0,0111111111",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,ESTRUCTURA,si,CUMPLE,"18/5/2024, 6:55:25","0,0111111111",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,SISTEMA DE VAPOR,si,CUMPLE,"18/5/2024, 6:55:42","0,0111111111",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900213,PASTEURIZADOR,13348067,INSPECCION SEMANAL PASTEURIZADOR TETRA,INTERCAMBIADOR,si,CUMPLE,"18/5/2024, 6:56:13","0,0111111111",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,INSTRUMENTACIÓN GENERAL,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,ESTADO DE BOMBAS,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,ESTADO DE VÁLVULAS,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,VARIADORES,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,ESTADO DE TUBERÍAS,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,SISTEMA NEUMÁTICO,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,ESTRUCTURA,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900307,SISTEMA CIP,13348086,INSPECCION SEMANAL ALCIP 3,SISTEMA DE VAPOR,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,INSTRUMENTACIÓN GENERAL,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,ESTADO DE BOMBAS,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,ESTADO DE VÁLVULAS,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,VARIADORES,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,ESTADO DE TUBERÍAS,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,SISTEMA NEUMÁTICO,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,ESTRUCTURA,,,,"0,0625",si,si,si,si,,,,
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,900308,SISTEMA CIP,13348089,INSPECCION SEMANAL ALCIP 2,SISTEMA DE VAPOR,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO DE BOMBAS,si,CUMPLE,"15/5/2024, 14:45:44","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO DE BOQUILLAS,si,CUMPLE,"15/5/2024, 14:45:55","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,DUCTOS DE AGUA,si,CUMPLE,"15/5/2024, 14:46:05","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTRUCTURA DE MÁQUINA,si,CUMPLE,"15/5/2024, 14:46:18","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,TRANSPORTADOR ,si,CUMPLE,"15/5/2024, 14:46:30","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,SISTEMA ELÉCTRICO,si,CUMPLE,"15/5/2024, 14:46:37","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,560017,LAVADORA DE CAJAS,13348063,INSPECCION SEMANAL LAVADORA CAJAS,ESTADO DE MANHOLES,si,CUMPLE,"15/5/2024, 14:46:45","0,0714285714",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,SISTEMA LUBRICACIÓN CENTRAL,si,Sistema de lubricación no está funcionando se dañaron los racores de las mangueras ya se encuentra reportado ,,"0,0142857143",si,si,si,si,si,ANDRES FELIPE MARTINEZ PAMPLONA ,Cesar Augusto Galeano Gil,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/74IFmdULXXLcLCso9KWr/pub/aL6JTgqSerbMGVVwimwo.jpg
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,REVISIÓN DE CADENA,si,CUMPLE,"18/5/2024, 6:58:43","0,0142857143",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,FOTOCELDAS,si,CUMPLE,"18/5/2024, 6:58:58","0,0142857143",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,REVISIÓN  BOQUILLAS DE ESPRALLADO,si,CUMPLE,"18/5/2024, 6:59:09","0,0142857143",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,SISTEMA DE TRACCIÓN,si,CUMPLE,"18/5/2024, 6:59:19","0,0142857143",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,SISTEMA TRANSPORTADOR,si,CUMPLE,"18/5/2024, 6:59:31","0,0142857143",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955101,ACUMULADOR HELIX,13348070,INSPECCION SEMANAL ACUMULADOR HELIX,ESTRUCTURA DE LA MAQUINA ,si,CUMPLE,"18/5/2024, 6:59:39","0,0142857143",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,BANDAS Y CORREAS,si,CUMPLE,"18/5/2024, 7:00:43","0,0454545455",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,FOTOCELDAS,si,CUMPLE,"18/5/2024, 7:00:52","0,0454545455",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,SISTEMA DE CORTE,si,CUMPLE,"18/5/2024, 7:01:02","0,0454545455",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,SERVOMOTOR,si,Servomotor de arranque mazorca se encuentra con un remiendo ya que se daño ya se realizo el reporte,,"0,0454545455",si,si,si,si,si,ANDRES FELIPE MARTINEZ PAMPLONA ,Cesar Augusto Galeano Gil,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/74IFmdULXXLcLCso9KWr/pub/4o0JSOE7rXKztVAsJU77.jpg
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,TAMBOR DE PITILLO,si,Ya se encuentra muy gastado se requiere cambio en un mantenimiento programado tetra pak,,"0,0454545455",si,si,si,si,si,ANDRES FELIPE MARTINEZ PAMPLONA ,Cesar Augusto Galeano Gil,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/74IFmdULXXLcLCso9KWr/pub/jKcMPMWCYi3Y5GiYacGG.jpg
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,MÓDULOS DE DISPARO,si,CUMPLE,"18/5/2024, 7:06:02","0,0454545455",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,ELECTROVÁLVULA DE DISPARO,si,CUMPLE,"18/5/2024, 7:06:23","0,0454545455",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,CLOUTCH DE TAMBOR,si,CUMPLE,"18/5/2024, 7:06:56","0,0454545455",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,FRENO DE ENTRADA,si,Correas se encuentra ya muy gastadas se requiere cambio en mantenimiento programado tetra pak,,"0,0454545455",si,si,si,si,si,ANDRES FELIPE MARTINEZ PAMPLONA ,Cesar Augusto Galeano Gil,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/74IFmdULXXLcLCso9KWr/pub/yvYoxDFlZgYdTzXnDyRm.jpg
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,SISTEMA CALENTADOR PITILLOS,si,CUMPLE,"18/5/2024, 7:05:32","0,0454545455",si,si,si,si,si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,538686,APLICADOR DE PITILLOS,13348163,INSPECCION SEMANAL PITILLERA,SISTEMA TRANSPORTADOR,si,CUMPLE,"18/5/2024, 7:05:11","0,0454545455",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE GAS PROPANO,si,CUMPLE,"16/5/2024, 22:42:01","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,BOMBAS Y TUBERÍAS DE AGUA,si,CUMPLE,"16/5/2024, 22:42:44","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,TANQUES Y BOMBAS DE COMBUSTIBLE,si,CUMPLE,"16/5/2024, 22:43:01","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,TABLEROS DE POTECIA Y CONTROL,si,CUMPLE,"16/5/2024, 22:43:17","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,EMISIONES CHIMENEAS,si,CUMPLE,"16/5/2024, 22:43:33","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,MANHOLES Y HANDHOLES,si,CUMPLE,"16/5/2024, 22:44:11","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE MODULACIÓN,si,CUMPLE,"16/5/2024, 22:44:29","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13348076,INSPECCION SEMANAL CALDERA CLEAVER,TANQUE DE CONDENSADO,si,CUMPLE,"16/5/2024, 22:44:54","0,0625",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,SUMINISTRO Y DISTRIBUCIÓN DE VAPOR,si,CUMPLE,"16/5/2024, 8:35:28","0,02",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,EXTRACTOR,si,CUMPLE,"16/5/2024, 8:35:34","0,02",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,EMPACK INTERIOR DEL TUNEL,si,CUMPLE,"16/5/2024, 8:35:39","0,02",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,CILINDRO FRENO BOTELLAS,si,CUMPLE,"16/5/2024, 8:35:43","0,02",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006701,CALENTADOR DE BOTELLAS,13348135,INSPECCION SEMANAL CALENTADOR BOTELLAS,ESTRUCTURA TÚNEL,si,CUMPLE,"16/5/2024, 8:35:50","0,02",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,TABLERO ELÉCTRICO ,si,CUMPLE,"15/5/2024, 13:52:49","0,0357142857",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,MOTORES Y BOMBAS,si,CUMPLE,"15/5/2024, 13:52:57","0,0357142857",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,PASTEURIZADOR,si,CUMPLE,"20/5/2024, 6:31:57","0,0357142857",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,SISTEMA NEUMÁTICO,si,CUMPLE,"20/5/2024, 6:31:45","0,0357142857",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,EQUIPOS DE INSTRUMENTACIÓN,,,,"0,0357142857",si,si,si,si,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,SISTEMA ELÉCTRICO GENERAL,,,,"0,0357142857",si,si,si,si,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,HOT SET,,,,"0,0357142857",si,si,si,si,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,900075,SISTEMA E-J (PASTERIZADOR JUGO/AVENA),13336383,INSPECCION SEMANAL SISTEMA E-J,TUBERÍAS,si,,,"0,0357142857",si,si,si,si,si,,,
EQUIPOS PARA PREPARACION JUGOS HIT,74963301,SISTEMA G (TABLEROS Y CONTROLES),13348095,INSPECCION SEMANAL SISTEMA G,VARIADORES DE FRECUENCIA ,,,,"0,05",si,si,si,si,,,,
EQUIPOS PARA PREPARACION JUGOS HIT,74963301,SISTEMA G (TABLEROS Y CONTROLES),13348095,INSPECCION SEMANAL SISTEMA G,TABLEROS ELÉCTRICOS,,,,"0,05",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,MOTORES Y SISTEMA DE TRANSIMSION,si,CUMPLE,"11/5/2024, 14:22:32","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SISTEMA  DE VACÍO (EXTRACTOR),si,CUMPLE,"11/5/2024, 14:22:42","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SISTEMA NEUMÁTICO,si,CUMPLE,"11/5/2024, 14:22:49","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,TABLERO DE POTENCIA Y CONTROL,si,CUMPLE,"11/5/2024, 14:23:19","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SISTEMA DE CORTE,si,CUMPLE,"11/5/2024, 14:23:25","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,TAPETE Y BANDAS PLÁSTICAS,si,,,"0,0714285714",si,si,si,si,si,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,900097,ENFARDADORA,13348054,INSPECCION SEMANAL ENFARDADORA,SEPARADORES ,si,CUMPLE,"11/5/2024, 14:23:34","0,0714285714",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,TUBERÍAS DE AGUA SUAVIZADA,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,PLANTA DE AGUA JUGOS,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,PLANTA DE AGUA TEA,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,CONTADORES,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,VÁLVULAS,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,BOMBAS AGUA MR TEA,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,MANOMETROS,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA SERVICIOS INDUSTRIALES,689631,REDES HIDRAULICAS Y NEUMATICAS,13348080,INSPECCION SEMANAL REDES,SISTEMA NEUMÁTICO,,,,"0,0625",si,si,si,si,,,,
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,SISTEMA NEUMÁTICO DE SUMINISTRO,si,CUMPLE,"20/5/2024, 16:30:10","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,CUCHILLO AIRE,si,CUMPLE,"20/5/2024, 16:30:18","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,BOQUILLAS DE AGUA,si,CUMPLE,"20/5/2024, 16:30:22","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,SENSORES,si,CUMPLE,"20/5/2024, 16:30:27","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,ESTRUCTURA DE SOPORTE,si,CUMPLE,"20/5/2024, 16:30:31","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90007001,CODIFICADOR,13348050,INSPECCIÓN SEMANAL CODIFICADOR 90007001,MODULO ELECTRÓNICO,si,CUMPLE,"20/5/2024, 16:30:35","0,0833333333",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA NEUMÁTICO,si,CUMPLE,"16/5/2024, 8:37:02","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA DE VACÍO,si,CUMPLE,"16/5/2024, 8:37:59","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,MÓDULO DE TARGETAS ELECTRÓNICAS,si,CUMPLE,"16/5/2024, 8:37:42","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,SISTEMA ÓPTICO,si,CUMPLE,"16/5/2024, 8:37:33","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,JUEGO DE MANEJO ,si,CUMPLE,"16/5/2024, 8:38:13","0,0555555556",si,si,si,si,si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,599575,INSPECTOR ELECTRONICO,13348061,INSPECCION SEMANAL INSP. ELECTRONICO,REFRIGERACIÓN,si,CUMPLE,"16/5/2024, 8:37:52","0,0555555556",si,si,si,si,si,.,.,CUMPLE
